ProductID,Segment_ID,Segment,Segment_Label
SAS-237-WR9,0,Segment 1,📊 Steady Performers
SAS-618-KT8,0,Segment 1,📊 Steady Performers
SAT-165-NN4,0,Segment 1,📊 Steady Performers
SAT-794-TN3,0,Segment 1,📊 Steady Performers
SAU-290-SJ0,0,Segment 1,📊 Steady Performers
SAU-302-UD9,0,Segment 1,📊 Steady Performers
SAX-002-PL6,0,Segment 1,📊 Steady Performers
SAX-045-UH9,0,Segment 1,📊 Steady Performers
SAX-507-ZX4,0,Segment 1,📊 Steady Performers
SAX-955-YQ8,0,Segment 1,📊 Steady Performers
SAY-196-NC3,0,Segment 1,📊 Steady Performers
SAZ-137-PN2,0,Segment 1,📊 Steady Performers
SAZ-318-CE0,0,Segment 1,📊 Steady Performers
SAZ-413-ES7,0,Segment 1,📊 Steady Performers
SBA-230-PO4,0,Segment 1,📊 Steady Performers
SBA-347-OA1,0,Segment 1,📊 Steady Performers
SBB-082-CH9,0,Segment 1,📊 Steady Performers
SBB-103-XS7,0,Segment 1,📊 Steady Performers
SBB-245-BB1,0,Segment 1,📊 Steady Performers
SBB-425-ZZ0,0,Segment 1,📊 Steady Performers
SBB-540-EZ5,0,Segment 1,📊 Steady Performers
SBB-554-VF2,0,Segment 1,📊 Steady Performers
SBB-647-JR8,0,Segment 1,📊 Steady Performers
SBC-242-SI7,0,Segment 1,📊 Steady Performers
SBD-237-MT5,0,Segment 1,📊 Steady Performers
SBF-109-IT5,0,Segment 1,📊 Steady Performers
SBF-903-KV5,0,Segment 1,📊 Steady Performers
SBG-143-WK7,0,Segment 1,📊 Steady Performers
SBG-768-KR0,0,Segment 1,📊 Steady Performers
SBG-820-BY6,0,Segment 1,📊 Steady Performers
SBG-827-UD2,0,Segment 1,📊 Steady Performers
SBH-182-IO7,0,Segment 1,📊 Steady Performers
SBH-190-WV2,0,Segment 1,📊 Steady Performers
SBH-405-PL6,0,Segment 1,📊 Steady Performers
SBH-520-SP3,0,Segment 1,📊 Steady Performers
SBI-041-WI1,0,Segment 1,📊 Steady Performers
SBI-982-YK2,0,Segment 1,📊 Steady Performers
SBL-019-US9,0,Segment 1,📊 Steady Performers
SBL-155-HJ5,0,Segment 1,📊 Steady Performers
SBL-899-WQ7,0,Segment 1,📊 Steady Performers
SBM-626-QJ8,0,Segment 1,📊 Steady Performers
SBN-284-XS6,0,Segment 1,📊 Steady Performers
SBN-603-LH0,0,Segment 1,📊 Steady Performers
SBN-665-SW8,0,Segment 1,📊 Steady Performers
SBN-851-TB9,0,Segment 1,📊 Steady Performers
SBN-926-YN0,0,Segment 1,📊 Steady Performers
SBO-348-MF9,0,Segment 1,📊 Steady Performers
SBO-705-SI1,0,Segment 1,📊 Steady Performers
SBO-922-WE1,0,Segment 1,📊 Steady Performers
SBP-481-AM4,0,Segment 1,📊 Steady Performers
SBQ-210-VV5,0,Segment 1,📊 Steady Performers
SBQ-831-DF5,0,Segment 1,📊 Steady Performers
SBS-038-LX8,0,Segment 1,📊 Steady Performers
SBS-509-HX9,0,Segment 1,📊 Steady Performers
SBS-654-HZ9,0,Segment 1,📊 Steady Performers
SBS-949-UY3,0,Segment 1,📊 Steady Performers
SBT-864-PL3,0,Segment 1,📊 Steady Performers
SBU-171-PH5,0,Segment 1,📊 Steady Performers
SBV-356-CS9,0,Segment 1,📊 Steady Performers
SBV-759-IJ0,0,Segment 1,📊 Steady Performers
SBW-234-BN0,0,Segment 1,📊 Steady Performers
SBW-584-MY1,0,Segment 1,📊 Steady Performers
SBX-583-VL4,0,Segment 1,📊 Steady Performers
SBX-884-JL8,0,Segment 1,📊 Steady Performers
SBX-894-QP7,0,Segment 1,📊 Steady Performers
SBX-920-DY8,0,Segment 1,📊 Steady Performers
SBY-531-IR3,0,Segment 1,📊 Steady Performers
SBY-669-HG9,0,Segment 1,📊 Steady Performers
SBY-941-OL2,0,Segment 1,📊 Steady Performers
SBZ-895-TK8,0,Segment 1,📊 Steady Performers
SCA-336-LT1,0,Segment 1,📊 Steady Performers
SCA-358-YT6,0,Segment 1,📊 Steady Performers
SCB-172-EW1,0,Segment 1,📊 Steady Performers
SCB-319-RI4,0,Segment 1,📊 Steady Performers
SCB-380-NX9,0,Segment 1,📊 Steady Performers
SCB-608-BM3,0,Segment 1,📊 Steady Performers
SCB-611-TP1,0,Segment 1,📊 Steady Performers
SCB-751-LN5,0,Segment 1,📊 Steady Performers
SCB-988-EQ8,0,Segment 1,📊 Steady Performers
SCC-318-TV3,0,Segment 1,📊 Steady Performers
SCC-954-MJ3,0,Segment 1,📊 Steady Performers
SCD-335-JV6,0,Segment 1,📊 Steady Performers
SCD-925-QY0,0,Segment 1,📊 Steady Performers
SCE-513-SQ5,0,Segment 1,📊 Steady Performers
SCF-127-LK0,0,Segment 1,📊 Steady Performers
SCG-492-YV6,0,Segment 1,📊 Steady Performers
SCG-534-JZ0,0,Segment 1,📊 Steady Performers
SCH-182-HT0,0,Segment 1,📊 Steady Performers
SCH-252-RP6,0,Segment 1,📊 Steady Performers
SCH-435-QC1,0,Segment 1,📊 Steady Performers
SCH-647-ZC0,0,Segment 1,📊 Steady Performers
SCH-870-MJ2,0,Segment 1,📊 Steady Performers
SCI-238-US3,0,Segment 1,📊 Steady Performers
SCI-642-JN5,0,Segment 1,📊 Steady Performers
SCJ-041-VY4,0,Segment 1,📊 Steady Performers
SCJ-394-GM7,0,Segment 1,📊 Steady Performers
SCJ-458-FI3,0,Segment 1,📊 Steady Performers
SCJ-662-VN7,0,Segment 1,📊 Steady Performers
SCJ-747-RK2,0,Segment 1,📊 Steady Performers
SCJ-831-KH6,0,Segment 1,📊 Steady Performers
SCK-114-WB4,0,Segment 1,📊 Steady Performers
SCK-921-LG7,0,Segment 1,📊 Steady Performers
SCL-539-ET4,0,Segment 1,📊 Steady Performers
SCL-714-GL0,0,Segment 1,📊 Steady Performers
SCL-811-NM6,0,Segment 1,📊 Steady Performers
SCL-983-JD5,0,Segment 1,📊 Steady Performers
SCM-474-YI4,0,Segment 1,📊 Steady Performers
SCN-367-CH1,0,Segment 1,📊 Steady Performers
SCN-701-CU4,0,Segment 1,📊 Steady Performers
SCN-715-CN4,0,Segment 1,📊 Steady Performers
SCN-890-VN2,0,Segment 1,📊 Steady Performers
SCO-020-XN8,0,Segment 1,📊 Steady Performers
SCP-447-UV0,0,Segment 1,📊 Steady Performers
SCQ-184-DB9,0,Segment 1,📊 Steady Performers
SCQ-735-CP6,0,Segment 1,📊 Steady Performers
SCR-574-BR4,0,Segment 1,📊 Steady Performers
SCS-222-XA5,0,Segment 1,📊 Steady Performers
SCS-873-ZH7,0,Segment 1,📊 Steady Performers
SCT-615-BR6,0,Segment 1,📊 Steady Performers
SCT-938-NT7,0,Segment 1,📊 Steady Performers
SCU-654-BM8,0,Segment 1,📊 Steady Performers
SCV-381-PR9,0,Segment 1,📊 Steady Performers
SCV-605-JH6,0,Segment 1,📊 Steady Performers
SCW-241-SL5,0,Segment 1,📊 Steady Performers
SCX-541-NM5,0,Segment 1,📊 Steady Performers
SCX-982-AA0,0,Segment 1,📊 Steady Performers
SCZ-712-UL6,0,Segment 1,📊 Steady Performers
SDA-346-NV0,0,Segment 1,📊 Steady Performers
SDA-763-UX1,0,Segment 1,📊 Steady Performers
SDB-018-OG0,0,Segment 1,📊 Steady Performers
SDB-337-DX1,0,Segment 1,📊 Steady Performers
SDC-607-CQ7,0,Segment 1,📊 Steady Performers
SDD-603-QU0,0,Segment 1,📊 Steady Performers
SDF-252-QG3,0,Segment 1,📊 Steady Performers
SDF-276-DM1,0,Segment 1,📊 Steady Performers
SDF-381-JA3,0,Segment 1,📊 Steady Performers
SDF-487-PG2,0,Segment 1,📊 Steady Performers
SDF-862-OM5,0,Segment 1,📊 Steady Performers
SDG-307-PB5,0,Segment 1,📊 Steady Performers
SDG-556-XJ8,0,Segment 1,📊 Steady Performers
SDG-912-EC8,0,Segment 1,📊 Steady Performers
SDH-428-DP4,0,Segment 1,📊 Steady Performers
SDH-611-MF3,0,Segment 1,📊 Steady Performers
SDH-668-HT9,0,Segment 1,📊 Steady Performers
SDH-978-QS9,0,Segment 1,📊 Steady Performers
SDI-591-RY3,0,Segment 1,📊 Steady Performers
SDI-645-HM9,0,Segment 1,📊 Steady Performers
SDI-705-PX0,0,Segment 1,📊 Steady Performers
SDI-874-JP2,0,Segment 1,📊 Steady Performers
SDI-882-SY9,0,Segment 1,📊 Steady Performers
SDJ-189-MH4,0,Segment 1,📊 Steady Performers
SDJ-429-ES6,0,Segment 1,📊 Steady Performers
SDJ-874-UX3,0,Segment 1,📊 Steady Performers
SDK-207-JY1,0,Segment 1,📊 Steady Performers
SDK-359-JE8,0,Segment 1,📊 Steady Performers
SDK-525-CP4,0,Segment 1,📊 Steady Performers
SDL-170-DH1,0,Segment 1,📊 Steady Performers
SDL-205-IB2,0,Segment 1,📊 Steady Performers
SDL-219-IU8,0,Segment 1,📊 Steady Performers
SDL-330-OF4,0,Segment 1,📊 Steady Performers
SDL-373-TZ2,0,Segment 1,📊 Steady Performers
SDM-528-GE3,0,Segment 1,📊 Steady Performers
SDN-123-EF6,0,Segment 1,📊 Steady Performers
SDN-231-EW1,0,Segment 1,📊 Steady Performers
SDO-552-QY9,0,Segment 1,📊 Steady Performers
SDQ-392-KE3,0,Segment 1,📊 Steady Performers
SDR-063-VW1,0,Segment 1,📊 Steady Performers
SDR-227-QF7,0,Segment 1,📊 Steady Performers
SDR-530-GZ1,0,Segment 1,📊 Steady Performers
SDR-756-RG9,0,Segment 1,📊 Steady Performers
SDS-345-TV6,0,Segment 1,📊 Steady Performers
SDU-260-QG1,0,Segment 1,📊 Steady Performers
SDU-657-GE9,0,Segment 1,📊 Steady Performers
SDU-698-ZP3,0,Segment 1,📊 Steady Performers
SDU-887-JE5,0,Segment 1,📊 Steady Performers
SDV-619-WD1,0,Segment 1,📊 Steady Performers
SDV-753-PV6,0,Segment 1,📊 Steady Performers
SDW-117-OU2,0,Segment 1,📊 Steady Performers
SDW-527-JF4,0,Segment 1,📊 Steady Performers
SDW-700-AE8,0,Segment 1,📊 Steady Performers
SDW-801-QM9,0,Segment 1,📊 Steady Performers
SDX-829-CD1,0,Segment 1,📊 Steady Performers
SDY-057-CH0,0,Segment 1,📊 Steady Performers
SDY-192-OV8,0,Segment 1,📊 Steady Performers
SDZ-114-EX2,0,Segment 1,📊 Steady Performers
SDZ-189-DU3,0,Segment 1,📊 Steady Performers
SDZ-491-TA7,0,Segment 1,📊 Steady Performers
SDZ-733-ZG5,0,Segment 1,📊 Steady Performers
SEA-435-GO9,0,Segment 1,📊 Steady Performers
SEA-703-SK2,0,Segment 1,📊 Steady Performers
SEA-793-VD9,0,Segment 1,📊 Steady Performers
SEA-876-XX6,0,Segment 1,📊 Steady Performers
SEB-184-AF2,0,Segment 1,📊 Steady Performers
SEB-683-HJ1,0,Segment 1,📊 Steady Performers
SEB-906-NM2,0,Segment 1,📊 Steady Performers
SED-424-LD6,0,Segment 1,📊 Steady Performers
SED-455-JN0,0,Segment 1,📊 Steady Performers
SED-627-CA4,0,Segment 1,📊 Steady Performers
SEE-308-IP1,0,Segment 1,📊 Steady Performers
SEE-346-RU9,0,Segment 1,📊 Steady Performers
SEE-598-PX3,0,Segment 1,📊 Steady Performers
SEE-919-LF6,0,Segment 1,📊 Steady Performers
SEF-506-XP7,0,Segment 1,📊 Steady Performers
SEF-799-CO9,0,Segment 1,📊 Steady Performers
SEG-434-LQ8,0,Segment 1,📊 Steady Performers
SEG-559-QY5,0,Segment 1,📊 Steady Performers
SEG-591-KE0,0,Segment 1,📊 Steady Performers
SEG-641-JN7,0,Segment 1,📊 Steady Performers
SEG-978-AS4,0,Segment 1,📊 Steady Performers
SEH-657-OZ5,0,Segment 1,📊 Steady Performers
SEI-229-DL5,0,Segment 1,📊 Steady Performers
SEI-338-AJ7,0,Segment 1,📊 Steady Performers
SEJ-055-CF7,0,Segment 1,📊 Steady Performers
SEJ-154-GX0,0,Segment 1,📊 Steady Performers
SEK-571-GV2,0,Segment 1,📊 Steady Performers
SEK-850-SV9,0,Segment 1,📊 Steady Performers
SEK-912-DB8,0,Segment 1,📊 Steady Performers
SEL-658-RF7,0,Segment 1,📊 Steady Performers
SEN-292-HK1,0,Segment 1,📊 Steady Performers
SEN-339-XF4,0,Segment 1,📊 Steady Performers
SEN-534-XK9,0,Segment 1,📊 Steady Performers
SEN-662-FA7,0,Segment 1,📊 Steady Performers
SEN-783-RO4,0,Segment 1,📊 Steady Performers
SEO-236-IX5,0,Segment 1,📊 Steady Performers
SEP-206-HY9,0,Segment 1,📊 Steady Performers
SEP-269-TF5,0,Segment 1,📊 Steady Performers
SEP-336-PS2,0,Segment 1,📊 Steady Performers
SEP-342-JD6,0,Segment 1,📊 Steady Performers
SEP-474-PC7,0,Segment 1,📊 Steady Performers
SEQ-448-UC5,0,Segment 1,📊 Steady Performers
SEQ-847-MM0,0,Segment 1,📊 Steady Performers
SES-592-WP2,0,Segment 1,📊 Steady Performers
SES-789-JJ7,0,Segment 1,📊 Steady Performers
SES-836-QR7,0,Segment 1,📊 Steady Performers
SET-047-NV2,0,Segment 1,📊 Steady Performers
SET-737-QH0,0,Segment 1,📊 Steady Performers
SEU-192-FZ3,0,Segment 1,📊 Steady Performers
SEU-296-XT9,0,Segment 1,📊 Steady Performers
SEV-829-FV7,0,Segment 1,📊 Steady Performers
SEV-997-NZ0,0,Segment 1,📊 Steady Performers
SEW-331-OQ2,0,Segment 1,📊 Steady Performers
SEW-890-TL1,0,Segment 1,📊 Steady Performers
SEY-160-BM0,0,Segment 1,📊 Steady Performers
SEZ-323-RO5,0,Segment 1,📊 Steady Performers
SEZ-808-FQ4,0,Segment 1,📊 Steady Performers
SEZ-810-ER7,0,Segment 1,📊 Steady Performers
SFA-060-XV7,0,Segment 1,📊 Steady Performers
SFA-241-NV1,0,Segment 1,📊 Steady Performers
SFA-316-YX8,0,Segment 1,📊 Steady Performers
SFA-506-FT9,0,Segment 1,📊 Steady Performers
SFA-512-VC5,0,Segment 1,📊 Steady Performers
SFB-405-WX0,0,Segment 1,📊 Steady Performers
SFC-053-SV7,0,Segment 1,📊 Steady Performers
SFC-656-QT3,0,Segment 1,📊 Steady Performers
SFD-428-SS0,0,Segment 1,📊 Steady Performers
SFD-470-AF2,0,Segment 1,📊 Steady Performers
SFE-593-RF1,0,Segment 1,📊 Steady Performers
SFE-673-RD1,0,Segment 1,📊 Steady Performers
SFF-137-QH3,0,Segment 1,📊 Steady Performers
SFF-301-DO9,0,Segment 1,📊 Steady Performers
SFH-451-FS5,0,Segment 1,📊 Steady Performers
SFI-116-HN0,0,Segment 1,📊 Steady Performers
SFI-602-YU8,0,Segment 1,📊 Steady Performers
SFK-872-SW7,0,Segment 1,📊 Steady Performers
SFL-336-WK4,0,Segment 1,📊 Steady Performers
SFL-653-MR4,0,Segment 1,📊 Steady Performers
SFL-684-SY8,0,Segment 1,📊 Steady Performers
SFL-944-WV5,0,Segment 1,📊 Steady Performers
SFM-015-DO6,0,Segment 1,📊 Steady Performers
SFM-433-NV0,0,Segment 1,📊 Steady Performers
SFN-741-KJ2,0,Segment 1,📊 Steady Performers
SFO-133-MA3,0,Segment 1,📊 Steady Performers
SFO-384-DO8,0,Segment 1,📊 Steady Performers
SFO-603-RI2,0,Segment 1,📊 Steady Performers
SFO-985-DI3,0,Segment 1,📊 Steady Performers
SFP-519-DY0,0,Segment 1,📊 Steady Performers
SFQ-081-QO1,0,Segment 1,📊 Steady Performers
SFQ-185-UZ1,0,Segment 1,📊 Steady Performers
SFQ-302-PO9,0,Segment 1,📊 Steady Performers
SFQ-334-FE4,0,Segment 1,📊 Steady Performers
SFR-004-QN4,0,Segment 1,📊 Steady Performers
SFR-594-GE5,0,Segment 1,📊 Steady Performers
SFR-758-BZ3,0,Segment 1,📊 Steady Performers
SFS-222-KS9,0,Segment 1,📊 Steady Performers
SFS-251-ZH2,0,Segment 1,📊 Steady Performers
SFS-544-XK0,0,Segment 1,📊 Steady Performers
SFS-602-QJ6,0,Segment 1,📊 Steady Performers
SFT-318-SQ9,0,Segment 1,📊 Steady Performers
SFT-367-WB9,0,Segment 1,📊 Steady Performers
SFV-044-CC5,0,Segment 1,📊 Steady Performers
SFV-522-GZ6,0,Segment 1,📊 Steady Performers
SFV-865-HO0,0,Segment 1,📊 Steady Performers
SFW-229-GZ3,0,Segment 1,📊 Steady Performers
SFX-662-UD3,0,Segment 1,📊 Steady Performers
SFZ-210-OR5,0,Segment 1,📊 Steady Performers
SFZ-417-KI7,0,Segment 1,📊 Steady Performers
SFZ-500-XF9,0,Segment 1,📊 Steady Performers
SFZ-624-SO0,0,Segment 1,📊 Steady Performers
SFZ-915-DO1,0,Segment 1,📊 Steady Performers
SGA-635-BP9,0,Segment 1,📊 Steady Performers
SGA-733-PP6,0,Segment 1,📊 Steady Performers
SGB-012-PG1,0,Segment 1,📊 Steady Performers
SGB-546-GJ2,0,Segment 1,📊 Steady Performers
SGC-526-DJ2,0,Segment 1,📊 Steady Performers
SGC-594-IN9,0,Segment 1,📊 Steady Performers
SGE-167-JF8,0,Segment 1,📊 Steady Performers
SGE-377-OY7,0,Segment 1,📊 Steady Performers
SGE-402-HU1,0,Segment 1,📊 Steady Performers
SGF-572-AA6,0,Segment 1,📊 Steady Performers
SGF-611-WK1,0,Segment 1,📊 Steady Performers
SGF-720-NM4,0,Segment 1,📊 Steady Performers
SGG-596-BY2,0,Segment 1,📊 Steady Performers
SGG-602-PY9,0,Segment 1,📊 Steady Performers
SGG-857-HI6,0,Segment 1,📊 Steady Performers
SGH-877-EL5,0,Segment 1,📊 Steady Performers
SGI-246-FO9,0,Segment 1,📊 Steady Performers
SGI-315-WN5,0,Segment 1,📊 Steady Performers
SGI-341-LQ3,0,Segment 1,📊 Steady Performers
SGI-701-RO9,0,Segment 1,📊 Steady Performers
SGJ-451-RV5,0,Segment 1,📊 Steady Performers
SGM-108-GL7,0,Segment 1,📊 Steady Performers
SGM-251-TA5,0,Segment 1,📊 Steady Performers
SGM-545-DM4,0,Segment 1,📊 Steady Performers
SGM-593-RV5,0,Segment 1,📊 Steady Performers
SGM-672-YW4,0,Segment 1,📊 Steady Performers
SGM-740-WD0,0,Segment 1,📊 Steady Performers
SGN-520-EU7,0,Segment 1,📊 Steady Performers
SGN-832-GY8,0,Segment 1,📊 Steady Performers
SGO-065-AC2,0,Segment 1,📊 Steady Performers
SGO-508-UJ9,0,Segment 1,📊 Steady Performers
SGP-541-AA8,0,Segment 1,📊 Steady Performers
SGQ-057-ZB0,0,Segment 1,📊 Steady Performers
SGQ-335-RK7,0,Segment 1,📊 Steady Performers
SGR-499-UJ3,0,Segment 1,📊 Steady Performers
SGR-722-IM3,0,Segment 1,📊 Steady Performers
SGR-865-IS5,0,Segment 1,📊 Steady Performers
SGS-093-UN7,0,Segment 1,📊 Steady Performers
SGS-218-AZ5,0,Segment 1,📊 Steady Performers
SGS-851-WG7,0,Segment 1,📊 Steady Performers
SGS-908-FK5,0,Segment 1,📊 Steady Performers
SGT-536-VC1,0,Segment 1,📊 Steady Performers
SGT-689-XY4,0,Segment 1,📊 Steady Performers
SGU-648-CQ1,0,Segment 1,📊 Steady Performers
SGU-877-BR6,0,Segment 1,📊 Steady Performers
SGV-363-ZS0,0,Segment 1,📊 Steady Performers
SGV-655-AP6,0,Segment 1,📊 Steady Performers
SGW-414-XY0,0,Segment 1,📊 Steady Performers
SGW-425-RM6,0,Segment 1,📊 Steady Performers
SGW-432-IT8,0,Segment 1,📊 Steady Performers
SGW-458-FV9,0,Segment 1,📊 Steady Performers
SGW-828-KV5,0,Segment 1,📊 Steady Performers
SGX-507-JI6,0,Segment 1,📊 Steady Performers
SGX-855-VS1,0,Segment 1,📊 Steady Performers
SGY-003-MF0,0,Segment 1,📊 Steady Performers
SGY-118-IA2,0,Segment 1,📊 Steady Performers
SGY-662-EE2,0,Segment 1,📊 Steady Performers
SGY-952-VP1,0,Segment 1,📊 Steady Performers
SGZ-201-OR8,0,Segment 1,📊 Steady Performers
SHA-032-IS5,0,Segment 1,📊 Steady Performers
SHA-645-KX3,0,Segment 1,📊 Steady Performers
SHA-979-VJ3,0,Segment 1,📊 Steady Performers
SHB-384-FW4,0,Segment 1,📊 Steady Performers
SHC-069-UX1,0,Segment 1,📊 Steady Performers
SHE-175-QO6,0,Segment 1,📊 Steady Performers
SHE-262-SW5,0,Segment 1,📊 Steady Performers
SHF-627-QQ5,0,Segment 1,📊 Steady Performers
SHG-408-NR6,0,Segment 1,📊 Steady Performers
SHG-906-JW8,0,Segment 1,📊 Steady Performers
SHH-042-CY0,0,Segment 1,📊 Steady Performers
SHH-982-RC5,0,Segment 1,📊 Steady Performers
SHI-417-FS2,0,Segment 1,📊 Steady Performers
SHI-421-KT3,0,Segment 1,📊 Steady Performers
SHI-461-CF6,0,Segment 1,📊 Steady Performers
SHJ-003-KX5,0,Segment 1,📊 Steady Performers
SHJ-100-IW4,0,Segment 1,📊 Steady Performers
SHJ-420-AD3,0,Segment 1,📊 Steady Performers
SHK-993-VP9,0,Segment 1,📊 Steady Performers
SHL-731-YJ1,0,Segment 1,📊 Steady Performers
SHL-948-QB6,0,Segment 1,📊 Steady Performers
SHM-179-BL5,0,Segment 1,📊 Steady Performers
SHM-448-YI4,0,Segment 1,📊 Steady Performers
SHM-810-HV3,0,Segment 1,📊 Steady Performers
SHO-179-YZ7,0,Segment 1,📊 Steady Performers
SHS-393-OC6,0,Segment 1,📊 Steady Performers
SHS-790-UC5,0,Segment 1,📊 Steady Performers
SHT-497-VP0,0,Segment 1,📊 Steady Performers
SHT-503-BM1,0,Segment 1,📊 Steady Performers
SHU-170-VS0,0,Segment 1,📊 Steady Performers
SHU-972-OD5,0,Segment 1,📊 Steady Performers
SHV-571-AU6,0,Segment 1,📊 Steady Performers
SHW-324-GM9,0,Segment 1,📊 Steady Performers
SHW-619-CQ3,0,Segment 1,📊 Steady Performers
SHY-160-WW0,0,Segment 1,📊 Steady Performers
SHY-542-AA9,0,Segment 1,📊 Steady Performers
SHY-718-TM7,0,Segment 1,📊 Steady Performers
SHZ-355-ZZ9,0,Segment 1,📊 Steady Performers
SHZ-739-ZA1,0,Segment 1,📊 Steady Performers
SHZ-882-IH3,0,Segment 1,📊 Steady Performers
SIA-072-OO3,0,Segment 1,📊 Steady Performers
SIA-104-OU9,0,Segment 1,📊 Steady Performers
SIA-516-CG5,0,Segment 1,📊 Steady Performers
SIA-756-YL8,0,Segment 1,📊 Steady Performers
SIA-879-ZY2,0,Segment 1,📊 Steady Performers
SIB-945-ST8,0,Segment 1,📊 Steady Performers
SIC-025-GC0,0,Segment 1,📊 Steady Performers
SIC-041-QA6,0,Segment 1,📊 Steady Performers
SID-793-UU1,0,Segment 1,📊 Steady Performers
SIE-654-WE0,0,Segment 1,📊 Steady Performers
SIE-842-RV5,0,Segment 1,📊 Steady Performers
SIF-037-EQ4,0,Segment 1,📊 Steady Performers
SIF-409-QX7,0,Segment 1,📊 Steady Performers
SIG-134-JC0,0,Segment 1,📊 Steady Performers
SIG-434-DH6,0,Segment 1,📊 Steady Performers
SIH-582-JG9,0,Segment 1,📊 Steady Performers
SII-301-YR4,0,Segment 1,📊 Steady Performers
SII-361-VU2,0,Segment 1,📊 Steady Performers
SIJ-294-MI7,0,Segment 1,📊 Steady Performers
SIJ-338-QB9,0,Segment 1,📊 Steady Performers
SIK-757-YY4,0,Segment 1,📊 Steady Performers
SIL-849-KV8,0,Segment 1,📊 Steady Performers
SIM-338-LS3,0,Segment 1,📊 Steady Performers
SIM-713-JC9,0,Segment 1,📊 Steady Performers
SIM-850-FP9,0,Segment 1,📊 Steady Performers
SIN-371-WO7,0,Segment 1,📊 Steady Performers
SIN-545-MJ8,0,Segment 1,📊 Steady Performers
SIN-581-PD9,0,Segment 1,📊 Steady Performers
SIO-483-LO2,0,Segment 1,📊 Steady Performers
SIO-837-XW2,0,Segment 1,📊 Steady Performers
SIP-594-KB1,0,Segment 1,📊 Steady Performers
SIP-755-QG8,0,Segment 1,📊 Steady Performers
SIP-922-ZH7,0,Segment 1,📊 Steady Performers
SIQ-092-XE7,0,Segment 1,📊 Steady Performers
SIQ-187-BC5,0,Segment 1,📊 Steady Performers
SIQ-980-EC0,0,Segment 1,📊 Steady Performers
SIR-238-GR6,0,Segment 1,📊 Steady Performers
SIR-612-GS4,0,Segment 1,📊 Steady Performers
SIS-135-RX6,0,Segment 1,📊 Steady Performers
SIS-136-QS6,0,Segment 1,📊 Steady Performers
SIS-509-TL5,0,Segment 1,📊 Steady Performers
SIS-703-RB1,0,Segment 1,📊 Steady Performers
SIT-836-KR4,0,Segment 1,📊 Steady Performers
SIT-882-YX8,0,Segment 1,📊 Steady Performers
SIU-869-IP7,0,Segment 1,📊 Steady Performers
SIV-288-ER8,0,Segment 1,📊 Steady Performers
SIW-067-WA9,0,Segment 1,📊 Steady Performers
SIW-095-XN9,0,Segment 1,📊 Steady Performers
SIW-439-FZ9,0,Segment 1,📊 Steady Performers
SIW-638-RZ3,0,Segment 1,📊 Steady Performers
SIW-721-XN2,0,Segment 1,📊 Steady Performers
SIX-514-MC6,0,Segment 1,📊 Steady Performers
SIX-678-BG0,0,Segment 1,📊 Steady Performers
SIY-228-UW2,0,Segment 1,📊 Steady Performers
SIY-330-MN7,0,Segment 1,📊 Steady Performers
SJA-129-FD0,0,Segment 1,📊 Steady Performers
SJA-409-LO0,0,Segment 1,📊 Steady Performers
SJA-518-EW5,0,Segment 1,📊 Steady Performers
SJA-949-SM8,0,Segment 1,📊 Steady Performers
SJB-711-FS8,0,Segment 1,📊 Steady Performers
SJD-043-MN7,0,Segment 1,📊 Steady Performers
SJD-558-KA5,0,Segment 1,📊 Steady Performers
SJE-042-LW0,0,Segment 1,📊 Steady Performers
SJE-516-OH7,0,Segment 1,📊 Steady Performers
SJE-666-FT0,0,Segment 1,📊 Steady Performers
SJE-747-JG8,0,Segment 1,📊 Steady Performers
SJE-897-VS9,0,Segment 1,📊 Steady Performers
SJF-158-AT7,0,Segment 1,📊 Steady Performers
SJF-266-FY5,0,Segment 1,📊 Steady Performers
SJF-729-DS0,0,Segment 1,📊 Steady Performers
SJF-767-IY6,0,Segment 1,📊 Steady Performers
SJG-119-AV0,0,Segment 1,📊 Steady Performers
SJG-301-UU6,0,Segment 1,📊 Steady Performers
SJG-765-RA7,0,Segment 1,📊 Steady Performers
SJH-837-NY7,0,Segment 1,📊 Steady Performers
SJJ-028-QV7,0,Segment 1,📊 Steady Performers
SJJ-923-IV6,0,Segment 1,📊 Steady Performers
SJK-248-FC6,0,Segment 1,📊 Steady Performers
SJK-257-MR4,0,Segment 1,📊 Steady Performers
SJK-336-RF0,0,Segment 1,📊 Steady Performers
SJK-552-GY7,0,Segment 1,📊 Steady Performers
SJK-667-LX4,0,Segment 1,📊 Steady Performers
SJL-659-PS8,0,Segment 1,📊 Steady Performers
SJM-426-ZZ9,0,Segment 1,📊 Steady Performers
SJM-520-EQ1,0,Segment 1,📊 Steady Performers
SJN-149-IB9,0,Segment 1,📊 Steady Performers
SJN-369-CT0,0,Segment 1,📊 Steady Performers
SJN-402-XI6,0,Segment 1,📊 Steady Performers
SJN-531-OQ9,0,Segment 1,📊 Steady Performers
SJO-419-VJ3,0,Segment 1,📊 Steady Performers
SJO-787-FV4,0,Segment 1,📊 Steady Performers
SJO-909-JZ9,0,Segment 1,📊 Steady Performers
SJO-992-ZU5,0,Segment 1,📊 Steady Performers
SJP-050-QC5,0,Segment 1,📊 Steady Performers
SJP-254-SY0,0,Segment 1,📊 Steady Performers
SJQ-394-DG8,0,Segment 1,📊 Steady Performers
SJQ-607-JQ3,0,Segment 1,📊 Steady Performers
